epoch,learning_rate,step,train_loss_epoch,train_loss_step,val_loss
0,,49,,0.541445255279541,
0,,99,,0.12723727524280548,
0,,149,,0.30980855226516724,
0,,199,,0.050372663885354996,
0,,249,,0.09998836368322372,
0,,299,,0.359874963760376,
0,,349,,0.4879535436630249,
0,,399,,0.17388145625591278,
0,,449,,0.09255480021238327,
0,,499,,0.2929927110671997,
0,,549,,0.11147583276033401,
0,,599,,0.326630175113678,
0,,649,,0.09268265962600708,
0,,699,,0.06409086287021637,
0,,749,,0.09178534150123596,
0,,799,,0.17487426102161407,
0,,849,,0.6308821439743042,
0,,899,,0.07766017317771912,
0,,949,,0.23583757877349854,
0,,999,,0.20087316632270813,
0,,1049,,0.11840037256479263,
0,,1099,,0.07130400091409683,
0,,1149,,0.05777468532323837,
0,,1199,,0.06049693003296852,
0,,1249,,0.27541080117225647,
0,,1299,,0.05491054803133011,
0,,1349,,0.11066101491451263,
0,,1399,,0.11261577159166336,
0,,1449,,0.07007710635662079,
0,,1499,,0.4030248820781708,
0,,1549,,0.05413661152124405,
0,,1599,,0.07949670404195786,
0,,1649,,1.2156028747558594,
0,,1699,,0.13591697812080383,
0,,1749,,0.05048172548413277,
0,,1799,,0.07414738088846207,
0,,1849,,0.10195903480052948,
0,,1899,,0.18890969455242157,
0,,1949,,0.0716000348329544,
0,,1999,,0.06111356243491173,
0,,2049,,0.056926194578409195,
0,,2099,,0.06585430353879929,
0,,2149,,0.08935453742742538,
0,,2199,,0.116218701004982,
0,,2249,,0.07100103050470352,
0,,2299,,0.08171839267015457,
0,,2349,,0.0655888095498085,
0,,2399,,0.054784733802080154,
0,,2449,,0.06464645266532898,
0,,2499,,0.06705696135759354,
0,,2549,,0.06251467019319534,
0,,2599,,0.07409198582172394,
0,,2649,,0.06895691901445389,
0,,2699,,0.05016481876373291,
0,,2749,,0.05235283076763153,
0,,2799,,0.06316177546977997,
0,,2849,,0.07113569229841232,
0,,2899,,0.0656488835811615,
0,,2949,,0.051106180995702744,
0,,2999,,0.051793210208415985,
0,,3049,,0.06293125450611115,
0,,3099,,0.058576371520757675,
0,,3149,,0.06596975773572922,
0,,3199,,0.07241924852132797,
0,,3249,,0.053462617099285126,
0,,3299,,0.04918210580945015,
0,,3349,,0.05122995749115944,
0,,3399,,0.05041572079062462,
0,,3449,,0.07485473901033401,
0,,3499,,0.04834049567580223,
0,,3549,,0.06346368789672852,
0,,3599,,0.05057530850172043,
0,,3649,,0.06937558948993683,
0,,3699,,0.08180643618106842,
0,,3749,,0.03924277797341347,
0,,3799,,0.04516051709651947,
0,,3849,,0.05049477890133858,
0,,3899,,0.05887068808078766,
0,,3949,,0.04992426559329033,
0,,3999,,0.05572466552257538,
0,,4049,,0.05441022664308548,
0,,4099,,0.04901864007115364,
0,,4149,,0.05712876096367836,
0,,4199,,0.0778064951300621,
0,,4249,,0.053662266582250595,
0,,4299,,0.05703194439411163,
0,,4349,,0.04922851547598839,
