epoch,learning_rate,step,train_loss_epoch,train_loss_step,val_loss
10,,1704,,,0.04235418140888214
10,0.001000000862404704,1704,0.05558617785573006,,
11,,1749,,0.048969000577926636,
11,,1799,,0.04175418242812157,
11,,1849,,0.11326029151678085,
11,,1859,,,0.03893830254673958
11,0.001000000862404704,1859,0.059964295476675034,,
12,,1899,,0.07200080901384354,
12,,1949,,0.03529234230518341,
12,,1999,,0.09926307946443558,
12,,2014,,,0.04948347061872482
12,0.001000000862404704,2014,0.052471667528152466,,
13,,2049,,0.03725281357765198,
13,,2099,,0.1901528537273407,
13,,2149,,0.045759111642837524,
13,,2169,,,0.042378682643175125
13,0.001000000862404704,2169,0.09247850626707077,,
14,,2199,,0.0774356946349144,
14,,2249,,0.08144233375787735,
14,,2299,,0.05973512679338455,
14,,2324,,,0.03678160160779953
14,0.001000000862404704,2324,0.06400217115879059,,
15,,2349,,0.09714027494192123,
15,,2399,,0.04556511715054512,
15,,2449,,0.05303477123379707,
15,,2479,,,0.044211432337760925
15,0.001000000862404704,2479,0.05357471480965614,,
16,,2499,,0.028010044246912003,
16,,2549,,0.02736203558743,
16,,2599,,0.043299026787281036,
16,,2634,,,0.03503759950399399
16,0.001000000862404704,2634,0.04821840301156044,,
17,,2649,,0.030987726524472237,
17,,2699,,0.04838503897190094,
17,,2749,,0.05622979626059532,
17,,2789,,,0.03364536166191101
17,0.001000000862404704,2789,0.0463445745408535,,
18,,2799,,0.04145774617791176,
18,,2849,,0.06792968511581421,
18,,2899,,0.04837854951620102,
18,,2944,,,0.05294685810804367
18,0.001000000862404704,2944,0.052980802953243256,,
19,,2949,,0.02659078873693943,
19,,2999,,0.07499852776527405,
19,,3049,,0.050212837755680084,
19,,3099,,1.4983878135681152,
19,,3099,,,0.07452218979597092
19,0.001000000862404704,3099,0.06956435739994049,,
20,,3149,,0.045011576265096664,
20,,3199,,0.47110921144485474,
20,,3249,,0.04653879255056381,
20,,3254,,,0.03860187530517578
20,0.001000000862404704,3254,0.06779951602220535,,
21,,3299,,0.11620751023292542,
21,,3349,,0.030643561854958534,
21,,3399,,0.04107096046209335,
21,,3409,,,0.03881416097283363
21,0.001000000862404704,3409,0.07516129314899445,,
22,,3449,,0.03834785148501396,
22,,3499,,0.03274088725447655,
22,,3549,,0.038163717836141586,
22,,3564,,,0.03978904336690903
22,0.001000000862404704,3564,0.049251679331064224,,
23,,3599,,0.05972735956311226,
23,,3649,,0.0722808986902237,
23,,3699,,0.0515083484351635,
23,,3719,,,0.04286756366491318
23,0.001000000862404704,3719,0.046724915504455566,,
24,,3749,,0.017236022278666496,
24,,3799,,0.03915952518582344,
24,,3849,,0.04196757823228836,
24,,3874,,,0.03724053502082825
24,0.001000000862404704,3874,0.0451451912522316,,
25,,3899,,0.04080301895737648,
25,,3949,,0.040211763232946396,
25,,3999,,0.03786590322852135,
25,,4029,,,0.03631821647286415
25,0.001000000862404704,4029,0.04410066828131676,,
26,,4049,,0.05051133781671524,
26,,4099,,0.050785817205905914,
26,,4149,,0.050719521939754486,
26,,4184,,,0.03334330394864082
26,0.001000000862404704,4184,0.04140473157167435,,
27,,4199,,0.06527959555387497,
27,,4249,,0.04647689312696457,
27,,4299,,0.026999888941645622,
27,,4339,,,0.1259719729423523
27,0.001000000862404704,4339,0.04827694594860077,,
28,,4349,,0.030285127460956573,
28,,4399,,0.019269203767180443,
28,,4449,,0.04859952628612518,
28,,4494,,,0.05148842930793762
28,0.001000000862404704,4494,0.044705428183078766,,
29,,4499,,0.050228577107191086,
29,,4549,,0.07560865581035614,
29,,4599,,0.05559912323951721,
29,,4649,,0.017224876210093498,
29,,4649,,,0.06364361941814423
29,0.001000000862404704,4649,0.04710938036441803,,
30,,4699,,0.049227792769670486,
30,,4749,,0.06394263356924057,
30,,4799,,0.03542957827448845,
30,,4804,,,0.07828901708126068
30,0.001000000862404704,4804,0.04324685409665108,,
31,,4849,,0.05084289237856865,
31,,4899,,0.061398234218358994,
31,,4949,,0.02966763637959957,
31,,4959,,,0.10219985246658325
31,0.001000000862404704,4959,0.04152996465563774,,
32,,4999,,0.041076961904764175,
32,,5049,,0.032227516174316406,
32,,5099,,0.016464905813336372,
32,,5114,,,0.10076882690191269
32,0.001000000862404704,5114,0.0474194660782814,,
33,,5149,,0.05629250779747963,
33,,5199,,0.09087485820055008,
33,,5249,,0.04588524252176285,
33,,5269,,,0.038767293095588684
33,0.001000000862404704,5269,0.04230952262878418,,
34,,5299,,0.05172114446759224,
34,,5349,,0.01801367662847042,
34,,5399,,0.020231196656823158,
34,,5424,,,0.053107086569070816
34,0.001000000862404704,5424,0.04093001037836075,,
35,,5449,,0.08125431090593338,
35,,5499,,0.05704576149582863,
35,,5549,,0.03963692486286163,
35,,5579,,,0.042813558131456375
35,0.001000000862404704,5579,0.04635818302631378,,
36,,5599,,0.08374392986297607,
36,,5649,,0.018093619495630264,
36,,5699,,0.036193378269672394,
36,,5734,,,0.08550498634576797
36,0.001000000862404704,5734,0.04901902750134468,,
37,,5749,,0.040791187435388565,
37,,5799,,0.05680932477116585,
37,,5849,,0.03889678418636322,
37,,5889,,,0.0543508380651474
37,0.001000000862404704,5889,0.041992656886577606,,
38,,5899,,0.0181452464312315,
38,,5949,,0.054399099200963974,
38,,5999,,0.05697106570005417,
