epoch,learning_rate,step,train_loss_epoch,train_loss_step,val_loss
18,,3699,,0.07945632189512253,
18,,3749,,0.052514512091875076,
18,,3799,,0.0706586167216301,
18,,3799,,,0.04323525354266167
18,0.0010000010952353477,3799,0.05066834017634392,,
19,,3849,,0.048902858048677444,
19,,3899,,0.04312846064567566,
19,,3949,,0.07060998678207397,
19,,3999,,0.05034773051738739,
19,,3999,,,0.04264931380748749
19,0.0010000010952353477,3999,0.0492195226252079,,
20,,4049,,0.043263062834739685,
20,,4099,,0.04220195859670639,
20,,4149,,0.04599694535136223,
20,,4199,,0.046396732330322266,
20,,4199,,,0.044790130108594894
20,0.0010000010952353477,4199,0.04961813986301422,,
21,,4249,,0.062752865254879,
21,,4299,,0.045520227402448654,
21,,4349,,0.05188670754432678,
21,,4399,,0.05164404958486557,
21,,4399,,,0.0433044396340847
21,0.0010000010952353477,4399,0.052468929439783096,,
22,,4449,,0.041910041123628616,
22,,4499,,0.047723982483148575,
22,,4549,,0.05327920988202095,
22,,4599,,0.04689762741327286,
22,,4599,,,0.04381255805492401
22,0.0010000010952353477,4599,0.050171591341495514,,
23,,4649,,0.054305899888277054,
23,,4699,,0.047451552003622055,
23,,4749,,0.04527681693434715,
23,,4799,,0.04169195890426636,
23,,4799,,,0.042952362447977066
23,0.0010000010952353477,4799,0.04875043034553528,,
24,,4849,,0.04798126965761185,
24,,4899,,0.05279674381017685,
24,,4949,,0.038156453520059586,
24,,4999,,0.04756719246506691,
24,,4999,,,0.045604851096868515
24,0.0010000010952353477,4999,0.047987982630729675,,
25,,5049,,0.04642988368868828,
25,,5099,,0.04528985917568207,
25,,5149,,0.046558309346437454,
25,,5199,,0.04495181515812874,
25,,5199,,,0.04195572808384895
25,0.0010000010952353477,5199,0.047646913677453995,,
26,,5249,,0.044964469969272614,
26,,5299,,0.04202307015657425,
26,,5349,,0.04850807040929794,
26,,5399,,0.050071023404598236,
26,,5399,,,0.046024806797504425
26,0.0010000010952353477,5399,0.048869576305150986,,
27,,5449,,0.05457155406475067,
27,,5499,,0.05052236467599869,
27,,5549,,0.04452165216207504,
27,,5599,,0.06535766273736954,
27,,5599,,,0.04243869334459305
27,0.0010000010952353477,5599,0.04757463559508324,,
28,,5649,,0.041830990463495255,
28,,5699,,0.04461638629436493,
28,,5749,,0.07923571020364761,
28,,5799,,0.04793712496757507,
28,,5799,,,0.0447283573448658
28,0.0010000010952353477,5799,0.04952935874462128,,
29,,5849,,0.05030296742916107,
29,,5899,,0.042575106024742126,
29,,5949,,0.04016578570008278,
29,,5999,,0.04337076097726822,
29,,5999,,,0.04368473216891289
29,0.0010000010952353477,5999,0.04695454612374306,,
30,,6049,,0.0490572452545166,
30,,6099,,0.06393259763717651,
30,,6149,,0.05106496438384056,
30,,6199,,0.04865964502096176,
30,,6199,,,0.04477186128497124
30,0.0010000010952353477,6199,0.049370769411325455,,
31,,6249,,0.04560760781168938,
31,,6299,,0.041521672159433365,
31,,6349,,0.046953946352005005,
31,,6399,,0.042585521936416626,
31,,6399,,,0.04267192631959915
31,0.0010000010952353477,6399,0.048328813165426254,,
32,,6449,,0.047008100897073746,
32,,6499,,0.04549208655953407,
32,,6549,,0.054552748799324036,
32,,6599,,0.07168170064687729,
32,,6599,,,0.0467839315533638
32,0.0010000010952353477,6599,0.049264274537563324,,
33,,6649,,0.05060407891869545,
33,,6699,,0.045921195298433304,
33,,6749,,0.05862325429916382,
33,,6799,,0.050951093435287476,
33,,6799,,,0.04560766741633415
33,0.0010000010952353477,6799,0.048386093229055405,,
34,,6849,,0.047051120549440384,
34,,6899,,0.045181263238191605,
34,,6949,,0.045785076916217804,
34,,6999,,0.045608602464199066,
34,,6999,,,0.043038565665483475
34,0.0010000010952353477,6999,0.04736141860485077,,
35,,7049,,0.040549393743276596,
35,,7099,,0.04432710260152817,
35,,7149,,0.04293288663029671,
35,,7199,,0.04237419739365578,
35,,7199,,,0.045905448496341705
35,0.0010000010952353477,7199,0.045866306871175766,,
36,,7249,,0.060410063713788986,
36,,7299,,0.04218167066574097,
36,,7349,,0.04476010799407959,
36,,7399,,0.04713105410337448,
36,,7399,,,0.04287374019622803
36,0.0010000010952353477,7399,0.04770097881555557,,
37,,7449,,0.043511901050806046,
37,,7499,,0.04388650879263878,
37,,7549,,0.04423777014017105,
37,,7599,,0.04055662080645561,
37,,7599,,,0.04250511899590492
37,9.999986650655046e-05,7599,0.04417281597852707,,
38,,7649,,0.04490570351481438,
38,,7699,,0.04212693125009537,
38,,7749,,0.04687154293060303,
38,,7799,,0.04307771474123001,
38,,7799,,,0.04195430874824524
38,9.999986650655046e-05,7799,0.04371315985918045,,
39,,7849,,0.04202891141176224,
39,,7899,,0.041016869246959686,
39,,7949,,0.046801235526800156,
39,,7999,,0.050535399466753006,
39,,7999,,,0.04164760932326317
39,9.999986650655046e-05,7999,0.043627362698316574,,
40,,8049,,0.04324355348944664,
40,,8099,,0.04167419672012329,
40,,8149,,0.04607444256544113,
40,,8199,,0.04284040257334709,
40,,8199,,,0.04198746755719185
40,9.999986650655046e-05,8199,0.04374685138463974,,
41,,8249,,0.04394868016242981,
41,,8299,,0.04681970179080963,
41,,8349,,0.043220192193984985,
41,,8399,,0.04428274929523468,
41,,8399,,,0.041682399809360504
41,9.999986650655046e-05,8399,0.043998632580041885,,
42,,8449,,0.04331321269273758,
42,,8499,,0.043394848704338074,
42,,8549,,0.04636314511299133,
42,,8599,,0.0429653599858284,
42,,8599,,,0.042458705604076385
42,9.999986650655046e-05,8599,0.04368869215250015,,
43,,8649,,0.04267134889960289,
43,,8699,,0.04387182369828224,
43,,8749,,0.042028360068798065,
43,,8799,,0.04270175099372864,
43,,8799,,,0.04251705855131149
43,9.999986650655046e-05,8799,0.04330828785896301,,
44,,8849,,0.0411464124917984,
44,,8899,,0.04250335320830345,
44,,8949,,0.04327095299959183,
44,,8999,,0.04355680197477341,
44,,8999,,,0.042567603290081024
44,9.999986650655046e-05,8999,0.04306380823254585,,
45,,9049,,0.043911613523960114,
45,,9099,,0.04676475748419762,
45,,9149,,0.04269848391413689,
45,,9199,,0.04341058060526848,
45,,9199,,,0.04220733791589737
45,9.999986650655046e-05,9199,0.04308346286416054,,
46,,9249,,0.04233431816101074,
46,,9299,,0.04162266105413437,
46,,9349,,0.0425834134221077,
46,,9399,,0.04179450124502182,
46,,9399,,,0.042967069894075394
46,9.999986650655046e-05,9399,0.04293599724769592,,
47,,9449,,0.04088902100920677,
47,,9499,,0.0469471700489521,
47,,9549,,0.04209812730550766,
47,,9599,,0.042716242372989655,
47,,9599,,,0.041680146008729935
47,9.999986650655046e-05,9599,0.0429527573287487,,
48,,9649,,0.041179195046424866,
48,,9699,,0.045162830501794815,
48,,9749,,0.04295693710446358,
48,,9799,,0.04469911754131317,
48,,9799,,,0.0421687476336956
48,9.999986650655046e-05,9799,0.043243907392024994,,
49,,9849,,0.03910956159234047,
49,,9899,,0.04092331603169441,
49,,9949,,0.04383428022265434,
49,,9999,,0.04359480366110802,
49,,9999,,,0.04234148561954498
49,9.999986650655046e-05,9999,0.04348386824131012,,
50,,10049,,0.04264163598418236,
50,,10099,,0.04046699032187462,
50,,10149,,0.04217507317662239,
50,,10199,,0.040082380175590515,
50,,10199,,,0.04143794998526573
50,9.999986650655046e-05,10199,0.04309660568833351,,
51,,10249,,0.04031561687588692,
51,,10299,,0.04227617755532265,
51,,10349,,0.042784757912158966,
51,,10399,,0.03984375670552254,
51,,10399,,,0.04230182617902756
51,9.999986650655046e-05,10399,0.04270835965871811,,
52,,10449,,0.045976996421813965,
52,,10499,,0.040049824863672256,
52,,10549,,0.041426803916692734,
52,,10599,,0.040944233536720276,
52,,10599,,,0.04186887666583061
52,9.999986650655046e-05,10599,0.04267457500100136,,
53,,10649,,0.04400938004255295,
53,,10699,,0.041902799159288406,
53,,10749,,0.04327595978975296,
53,,10799,,0.039745837450027466,
53,,10799,,,0.0427432507276535
53,9.999986650655046e-05,10799,0.042706198990345,,
54,,10849,,0.04116038605570793,
54,,10899,,0.0440574511885643,
54,,10949,,0.0428612194955349,
54,,10999,,0.04178282991051674,
54,,10999,,,0.04231695085763931
54,9.999986650655046e-05,10999,0.04224599897861481,,
55,,11049,,0.04418797418475151,
55,,11099,,0.043118275701999664,
55,,11149,,0.044249195605516434,
55,,11199,,0.04428833723068237,
55,,11199,,,0.043798938393592834
55,9.999986650655046e-05,11199,0.042899299412965775,,
56,,11249,,0.044822487980127335,
56,,11299,,0.041123662143945694,
56,,11349,,0.046940650790929794,
56,,11399,,0.039773356169462204,
56,,11399,,,0.042691558599472046
56,9.999986650655046e-05,11399,0.042891975492239,,
57,,11449,,0.048800766468048096,
57,,11499,,0.04038194194436073,
57,,11549,,0.04379500821232796,
57,,11599,,0.0432082936167717,
57,,11599,,,0.04387229308485985
57,9.999986650655046e-05,11599,0.042584896087646484,,
58,,11649,,0.042758628726005554,
58,,11699,,0.04144490510225296,
58,,11749,,0.041809819638729095,
58,,11799,,0.04356566444039345,
58,,11799,,,0.041540972888469696
58,9.999986650655046e-05,11799,0.04245110601186752,,
59,,11849,,0.04049987345933914,
59,,11899,,0.043980490416288376,
59,,11949,,0.04045514017343521,
59,,11999,,0.04325393587350845,
59,,11999,,,0.04269428551197052
59,9.999986650655046e-05,11999,0.0430159755051136,,
60,,12049,,0.043667830526828766,
60,,12099,,0.04080094397068024,
60,,12149,,0.04178628697991371,
60,,12199,,0.040923211723566055,
60,,12199,,,0.04318038374185562
60,9.999986650655046e-05,12199,0.0426342710852623,,
61,,12249,,0.044654637575149536,
61,,12299,,0.04339483007788658,
61,,12349,,0.04615190997719765,
61,,12399,,0.04114934056997299,
61,,12399,,,0.04179168492555618
61,9.999986650655046e-05,12399,0.04228929430246353,,
62,,12449,,0.04246112331748009,
62,,12499,,0.04166128858923912,
62,,12549,,0.043384626507759094,
62,,12599,,0.04765119403600693,
62,,12599,,,0.04231710359454155
62,9.999985195463523e-06,12599,0.04233447462320328,,
63,,12649,,0.03942856565117836,
63,,12699,,0.04146018624305725,
63,,12749,,0.044056426733732224,
63,,12799,,0.039099227637052536,
63,,12799,,,0.04281340166926384
63,9.999985195463523e-06,12799,0.04214450716972351,,
64,,12849,,0.04210442304611206,
64,,12899,,0.04426423832774162,
64,,12949,,0.03838030621409416,
64,,12999,,0.042349185794591904,
64,,12999,,,0.04172717407345772
64,9.999985195463523e-06,12999,0.0422515831887722,,
65,,13049,,0.0424802266061306,
65,,13099,,0.04261237010359764,
65,,13149,,0.042188409715890884,
65,,13199,,0.04195632040500641,
65,,13199,,,0.04208990931510925
65,9.999985195463523e-06,13199,0.042331453412771225,,
66,,13249,,0.04144880920648575,
66,,13299,,0.04168430715799332,
66,,13349,,0.04112260416150093,
66,,13399,,0.04075441509485245,
66,,13399,,,0.0421307273209095
66,9.999985195463523e-06,13399,0.04212851822376251,,
67,,13449,,0.03995680436491966,
67,,13499,,0.04343235120177269,
67,,13549,,0.04099234566092491,
67,,13599,,0.04212166368961334,
67,,13599,,,0.0423714742064476
67,9.999985195463523e-06,13599,0.04244201257824898,,
68,,13649,,0.040646132081747055,
68,,13699,,0.04316214099526405,
68,,13749,,0.04185454547405243,
68,,13799,,0.043751128017902374,
68,,13799,,,0.042544931173324585
68,9.999985195463523e-06,13799,0.042307090014219284,,
69,,13849,,0.040464673191308975,
69,,13899,,0.0433947928249836,
69,,13949,,0.04324476793408394,
69,,13999,,0.04098285734653473,
69,,13999,,,0.04181823879480362
69,9.999985195463523e-06,13999,0.04233526811003685,,
70,,14049,,0.04248350113630295,
70,,14099,,0.04508223384618759,
70,,14149,,0.04141465201973915,
70,,14199,,0.04126082733273506,
70,,14199,,,0.04194718226790428
70,9.999985195463523e-06,14199,0.04227140545845032,,
71,,14249,,0.04074956849217415,
71,,14299,,0.04192696139216423,
71,,14349,,0.04456266015768051,
71,,14399,,0.04090949147939682,
71,,14399,,,0.04225393757224083
71,9.999985195463523e-06,14399,0.042254071682691574,,
72,,14449,,0.04178018495440483,
72,,14499,,0.0442332848906517,
72,,14549,,0.041958052664995193,
72,,14599,,0.043890539556741714,
72,,14599,,,0.042313527315855026
72,9.999985195463523e-06,14599,0.042084161192178726,,
73,,14649,,0.04246337711811066,
73,,14699,,0.04459962621331215,
73,,14749,,0.040942225605249405,
73,,14799,,0.04589667171239853,
73,,14799,,,0.041672658175230026
73,9.999974963648128e-07,14799,0.04241335764527321,,
74,,14849,,0.04149015620350838,
74,,14899,,0.04352343827486038,
74,,14949,,0.04298926144838333,
74,,14999,,0.04602904990315437,
74,,14999,,,0.042410947382450104
74,9.999974963648128e-07,14999,0.04225120693445206,,
75,,15049,,0.04349803552031517,
75,,15099,,0.03991338610649109,
75,,15149,,0.04499145224690437,
75,,15199,,0.042540956288576126,
75,,15199,,,0.04196443036198616
75,9.999974963648128e-07,15199,0.04204421862959862,,
76,,15249,,0.042804256081581116,
76,,15299,,0.04122423380613327,
76,,15349,,0.04087432473897934,
76,,15399,,0.04239547252655029,
76,,15399,,,0.04187214374542236
76,9.999974963648128e-07,15399,0.0424361377954483,,
77,,15449,,0.04337798058986664,
77,,15499,,0.04094881936907768,
77,,15549,,0.04253730550408363,
77,,15599,,0.03974655643105507,
77,,15599,,,0.042367205023765564
77,9.999974963648128e-07,15599,0.0423336923122406,,
78,,15649,,0.04261024296283722,
78,,15699,,0.04534316807985306,
78,,15749,,0.04071960225701332,
78,,15799,,0.03904683515429497,
78,,15799,,,0.04228370636701584
78,9.999974963648128e-07,15799,0.04219330847263336,,
79,,15849,,0.04128597304224968,
79,,15899,,0.045383043587207794,
79,,15949,,0.04066658020019531,
79,,15999,,0.04156701639294624,
79,,15999,,,0.04256371408700943
79,9.999974963648128e-07,15999,0.042103152722120285,,
80,,16049,,0.041898470371961594,
80,,16099,,0.04043220356106758,
80,,16149,,0.04486149922013283,
80,,16199,,0.042904626578092575,
80,,16199,,,0.04184063524007797
80,9.999974963648128e-07,16199,0.042311493307352066,,
81,,16249,,0.04202908277511597,
81,,16299,,0.041657231748104095,
81,,16349,,0.04447898641228676,
81,,16399,,0.041058994829654694,
81,,16399,,,0.042613670229911804
81,9.999974963648128e-07,16399,0.04220175743103027,,
82,,16449,,0.04003455117344856,
82,,16499,,0.04541651904582977,
82,,16549,,0.0402030386030674,
82,,16599,,0.041939396411180496,
82,,16599,,,0.041976090520620346
82,9.999974963648128e-07,16599,0.042158737778663635,,
83,,16649,,0.04011928662657738,
83,,16699,,0.04630324989557266,
83,,16749,,0.048499945551157,
83,,16799,,0.04152718186378479,
83,,16799,,,0.04174543544650078
83,9.999974963648128e-07,16799,0.042375966906547546,,
84,,16849,,0.04326821491122246,
84,,16899,,0.040509987622499466,
84,,16949,,0.04258912801742554,
84,,16999,,0.04285470396280289,
84,,16999,,,0.04189152643084526
84,1.000001077500201e-07,16999,0.04226326942443848,,
85,,17049,,0.0436774343252182,
85,,17099,,0.04253213480114937,
85,,17149,,0.04255624860525131,
85,,17199,,0.04203440621495247,
85,,17199,,,0.04189009219408035
85,1.000001077500201e-07,17199,0.0421319380402565,,
86,,17249,,0.04273603484034538,
86,,17299,,0.04101647064089775,
86,,17349,,0.04258757457137108,
86,,17399,,0.04086335748434067,
86,,17399,,,0.041972700506448746
86,1.000001077500201e-07,17399,0.042521003633737564,,
87,,17449,,0.03888373076915741,
87,,17499,,0.0405019074678421,
87,,17549,,0.041446421295404434,
87,,17599,,0.04525744542479515,
87,,17599,,,0.041820138692855835
87,1.000001077500201e-07,17599,0.04243621230125427,,
88,,17649,,0.04022125527262688,
88,,17699,,0.041457243263721466,
88,,17749,,0.042927246540784836,
88,,17799,,0.04227593168616295,
88,,17799,,,0.042393654584884644
88,1.000001077500201e-07,17799,0.04216876998543739,,
89,,17849,,0.04046991840004921,
89,,17899,,0.040892768651247025,
89,,17949,,0.039187900722026825,
89,,17999,,0.04113885760307312,
89,,17999,,,0.04182153567671776
89,1.000001077500201e-07,17999,0.04207054525613785,,
90,,18049,,0.04286178573966026,
90,,18099,,0.040035367012023926,
90,,18149,,0.03932218626141548,
90,,18199,,0.04191522300243378,
90,,18199,,,0.04210137575864792
90,1.000001077500201e-07,18199,0.042023636400699615,,
91,,18249,,0.04299955815076828,
91,,18299,,0.04368706792593002,
91,,18349,,0.04169343039393425,
91,,18399,,0.045422956347465515,
91,,18399,,,0.04223455861210823
91,1.000001077500201e-07,18399,0.04240512475371361,,
92,,18449,,0.044493842869997025,
92,,18499,,0.04420178011059761,
92,,18549,,0.044904474169015884,
92,,18599,,0.03971131145954132,
92,,18599,,,0.04178724065423012
92,1.000001077500201e-07,18599,0.04211025685071945,,
93,,18649,,0.04244675487279892,
93,,18699,,0.04264454543590546,
93,,18749,,0.03966279700398445,
93,,18799,,0.0432446226477623,
93,,18799,,,0.04211131110787392
93,1.000001077500201e-07,18799,0.04218151420354843,,
94,,18849,,0.04153071716427803,
94,,18899,,0.05115501582622528,
94,,18949,,0.04440358653664589,
94,,18999,,0.04452361539006233,
94,,18999,,,0.041983433067798615
94,1.000001077500201e-07,18999,0.04198995605111122,,
95,,19049,,0.04045815020799637,
95,,19099,,0.05002110078930855,
95,,19149,,0.041860733181238174,
95,,19199,,0.042545586824417114,
95,,19199,,,0.04301944002509117
95,1.000000082740371e-08,19199,0.042347025126218796,,
96,,19249,,0.0417754165828228,
96,,19299,,0.04050236940383911,
96,,19349,,0.04303048178553581,
96,,19399,,0.039966050535440445,
96,,19399,,,0.04243464395403862
96,1.000000082740371e-08,19399,0.04218568280339241,,
97,,19449,,0.044142670929431915,
97,,19499,,0.042366575449705124,
97,,19549,,0.04040477052330971,
97,,19599,,0.0422251895070076,
97,,19599,,,0.04221293702721596
97,1.000000082740371e-08,19599,0.04228924587368965,,
98,,19649,,0.042165908962488174,
98,,19699,,0.04151378944516182,
98,,19749,,0.039554450660943985,
98,,19799,,0.03894307091832161,
98,,19799,,,0.042769402265548706
98,1.000000082740371e-08,19799,0.04223338142037392,,
99,,19849,,0.041677724570035934,
99,,19899,,0.03996281698346138,
99,,19949,,0.04095069691538811,
99,,19999,,0.04401181638240814,
99,,19999,,,0.04260490462183952
99,1.000000082740371e-08,19999,0.04238834232091904,,
