Time | RAM Used/Total | VRAM Used/Total
04:49:05 | 56Gi/503Gi | 4239,MiB/12288MiB
04:49:06 | 56Gi/503Gi | 4239,MiB/12288MiB
04:49:07 | 56Gi/503Gi | 4239,MiB/12288MiB
04:49:08 | 57Gi/503Gi | 4239,MiB/12288MiB
04:49:09 | 57Gi/503Gi | 4239,MiB/12288MiB
04:49:11 | 57Gi/503Gi | 4239,MiB/12288MiB
04:49:12 | 57Gi/503Gi | 4239,MiB/12288MiB
04:49:13 | 57Gi/503Gi | 4903,MiB/12288MiB
04:49:14 | 58Gi/503Gi | 4903,MiB/12288MiB
04:49:15 | 59Gi/503Gi | 4903,MiB/12288MiB
04:49:16 | 61Gi/503Gi | 4903,MiB/12288MiB
04:49:17 | 62Gi/503Gi | 4903,MiB/12288MiB
04:49:18 | 63Gi/503Gi | 4903,MiB/12288MiB
04:49:19 | 64Gi/503Gi | 4903,MiB/12288MiB
04:49:20 | 64Gi/503Gi | 4903,MiB/12288MiB
04:49:21 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:22 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:23 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:24 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:25 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:26 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:27 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:29 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:30 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:31 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:32 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:33 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:34 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:35 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:36 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:37 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:38 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:39 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:40 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:41 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:42 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:43 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:44 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:45 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:46 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:48 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:49 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:50 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:51 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:52 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:53 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:54 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:55 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:56 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:57 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:58 | 65Gi/503Gi | 4905,MiB/12288MiB
04:49:59 | 65Gi/503Gi | 4905,MiB/12288MiB
04:50:00 | 65Gi/503Gi | 4905,MiB/12288MiB
04:50:01 | 65Gi/503Gi | 4905,MiB/12288MiB
04:50:02 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:03 | 65Gi/503Gi | 4905,MiB/12288MiB
04:50:04 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:05 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:06 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:07 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:08 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:10 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:11 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:12 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:13 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:14 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:15 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:16 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:17 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:18 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:19 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:20 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:21 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:22 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:23 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:24 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:25 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:26 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:27 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:29 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:30 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:31 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:32 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:33 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:34 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:35 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:36 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:37 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:38 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:39 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:40 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:41 | 67Gi/503Gi | 4905,MiB/12288MiB
04:50:42 | 68Gi/503Gi | 4905,MiB/12288MiB
04:50:43 | 68Gi/503Gi | 4905,MiB/12288MiB
04:50:44 | 68Gi/503Gi | 4905,MiB/12288MiB
04:50:45 | 68Gi/503Gi | 4905,MiB/12288MiB
04:50:46 | 68Gi/503Gi | 4905,MiB/12288MiB
04:50:48 | 68Gi/503Gi | 4905,MiB/12288MiB
04:50:49 | 68Gi/503Gi | 4905,MiB/12288MiB
04:50:50 | 68Gi/503Gi | 4905,MiB/12288MiB
04:50:51 | 69Gi/503Gi | 4905,MiB/12288MiB
04:50:52 | 66Gi/503Gi | 4905,MiB/12288MiB
04:50:53 | 67Gi/503Gi | 4905,MiB/12288MiB
04:50:54 | 68Gi/503Gi | 4905,MiB/12288MiB
04:50:55 | 69Gi/503Gi | 4905,MiB/12288MiB
04:50:56 | 70Gi/503Gi | 4905,MiB/12288MiB
04:50:57 | 71Gi/503Gi | 4905,MiB/12288MiB
04:50:58 | 73Gi/503Gi | 4905,MiB/12288MiB
04:50:59 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:00 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:01 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:02 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:03 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:04 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:05 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:06 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:08 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:09 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:10 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:11 | 71Gi/503Gi | 4905,MiB/12288MiB
04:51:12 | 71Gi/503Gi | 4905,MiB/12288MiB
04:51:13 | 73Gi/503Gi | 4905,MiB/12288MiB
04:51:14 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:15 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:16 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:17 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:18 | 72Gi/503Gi | 4905,MiB/12288MiB
04:51:19 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:20 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:21 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:22 | 72Gi/503Gi | 4905,MiB/12288MiB
04:51:23 | 70Gi/503Gi | 4905,MiB/12288MiB
04:51:24 | 69Gi/503Gi | 4905,MiB/12288MiB
04:51:26 | 69Gi/503Gi | 4905,MiB/12288MiB
04:51:27 | 70Gi/503Gi | 4905,MiB/12288MiB
04:51:28 | 70Gi/503Gi | 4905,MiB/12288MiB
04:51:29 | 70Gi/503Gi | 4905,MiB/12288MiB
04:51:30 | 70Gi/503Gi | 4905,MiB/12288MiB
04:51:31 | 70Gi/503Gi | 4905,MiB/12288MiB
04:51:32 | 70Gi/503Gi | 4905,MiB/12288MiB
04:51:33 | 71Gi/503Gi | 4905,MiB/12288MiB
04:51:34 | 71Gi/503Gi | 4905,MiB/12288MiB
04:51:35 | 71Gi/503Gi | 4905,MiB/12288MiB
04:51:36 | 71Gi/503Gi | 4905,MiB/12288MiB
04:51:37 | 71Gi/503Gi | 4905,MiB/12288MiB
04:51:38 | 71Gi/503Gi | 4905,MiB/12288MiB
04:51:39 | 71Gi/503Gi | 4905,MiB/12288MiB
04:51:40 | 72Gi/503Gi | 4905,MiB/12288MiB
04:51:41 | 72Gi/503Gi | 4905,MiB/12288MiB
04:51:42 | 72Gi/503Gi | 4905,MiB/12288MiB
04:51:43 | 72Gi/503Gi | 4905,MiB/12288MiB
04:51:44 | 72Gi/503Gi | 4905,MiB/12288MiB
04:51:46 | 74Gi/503Gi | 4905,MiB/12288MiB
04:51:47 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:48 | 76Gi/503Gi | 4905,MiB/12288MiB
04:51:49 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:50 | 74Gi/503Gi | 4905,MiB/12288MiB
04:51:51 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:52 | 77Gi/503Gi | 4905,MiB/12288MiB
04:51:53 | 79Gi/503Gi | 4905,MiB/12288MiB
04:51:54 | 77Gi/503Gi | 4905,MiB/12288MiB
04:51:55 | 78Gi/503Gi | 4905,MiB/12288MiB
04:51:56 | 77Gi/503Gi | 4905,MiB/12288MiB
04:51:57 | 75Gi/503Gi | 4905,MiB/12288MiB
04:51:58 | 77Gi/503Gi | 4905,MiB/12288MiB
04:51:59 | 79Gi/503Gi | 4905,MiB/12288MiB
04:52:00 | 77Gi/503Gi | 4905,MiB/12288MiB
04:52:01 | 77Gi/503Gi | 4905,MiB/12288MiB
04:52:02 | 80Gi/503Gi | 4905,MiB/12288MiB
04:52:03 | 63Gi/503Gi | 4905,MiB/12288MiB
04:52:04 | 63Gi/503Gi | 4905,MiB/12288MiB
04:52:06 | 63Gi/503Gi | 4905,MiB/12288MiB
04:52:07 | 63Gi/503Gi | 4905,MiB/12288MiB
04:52:08 | 63Gi/503Gi | 4905,MiB/12288MiB
04:52:09 | 52Gi/503Gi | 4905,MiB/12288MiB
