epoch,learning_rate,step,train_loss_epoch,train_loss_step,val_loss
24,,3299,,0.04612691327929497,
24,,3349,,0.04312191531062126,
24,,3399,,0.042468082159757614,
24,,3424,,,0.042423978447914124
24,9.99998883344233e-05,3424,0.044403254985809326,,
25,,3449,,0.04450245201587677,
25,,3499,,0.04699587821960449,
25,,3549,,0.04539327695965767,
25,,3561,,,0.04269477725028992
25,9.99998883344233e-05,3561,0.04518255218863487,,
26,,3599,,0.04352128133177757,
26,,3649,,0.047890350222587585,
26,,3698,,,0.04172266274690628
26,9.99998883344233e-05,3698,0.04443395137786865,,
27,,3699,,0.044654831290245056,
27,,3749,,0.043608952313661575,
27,,3799,,0.043257880955934525,
27,,3835,,,0.041615914553403854
27,9.99998883344233e-05,3835,0.04470350965857506,,
28,,3849,,0.04551064595580101,
28,,3899,,0.04422624036669731,
28,,3949,,0.04431749880313873,
28,,3972,,,0.04173673689365387
28,9.99998883344233e-05,3972,0.04427231848239899,,
29,,3999,,0.043084096163511276,
29,,4049,,0.0425480455160141,
29,,4099,,0.043493881821632385,
29,,4109,,,0.041972022503614426
29,9.99998883344233e-05,4109,0.04392043873667717,,
30,,4149,,0.04632607847452164,
30,,4199,,0.04265190288424492,
30,,4246,,,0.04180971160531044
30,9.99998883344233e-05,4246,0.043976545333862305,,
31,,4249,,0.04336343705654144,
31,,4299,,0.046345435082912445,
31,,4349,,0.04270774871110916,
31,,4383,,,0.0416792631149292
31,9.99998883344233e-05,4383,0.043913334608078,,
32,,4399,,0.04295402392745018,
32,,4449,,0.04334672912955284,
32,,4499,,0.04134209081530571,
32,,4520,,,0.04177810251712799
32,9.99998883344233e-05,4520,0.04349205642938614,,
33,,4549,,0.04822394996881485,
33,,4599,,0.04110858961939812,
33,,4649,,0.04140130430459976,
33,,4657,,,0.041573747992515564
33,9.99998883344233e-05,4657,0.04349615052342415,,
34,,4699,,0.041764337569475174,
34,,4749,,0.04162249714136124,
34,,4794,,,0.041615430265665054
34,9.99998883344233e-05,4794,0.04320342466235161,,
35,,4799,,0.0429113507270813,
35,,4849,,0.05386555567383766,
35,,4899,,0.04408213496208191,
35,,4931,,,0.04206383600831032
35,9.99998883344233e-05,4931,0.04399992153048515,,
36,,4949,,0.04413636028766632,
36,,4999,,0.0415065623819828,
36,,5049,,0.04131463170051575,
36,,5068,,,0.041503388434648514
36,9.99998883344233e-05,5068,0.043220847845077515,,
37,,5099,,0.04370344430208206,
37,,5149,,0.045815322548151016,
37,,5199,,0.041494373232126236,
37,,5205,,,0.041385915130376816
37,9.99998883344233e-05,5205,0.043233226984739304,,
38,,5249,,0.04420202970504761,
38,,5299,,0.04336843639612198,
38,,5342,,,0.04144410043954849
38,9.99998883344233e-05,5342,0.04311082884669304,,
39,,5349,,0.04729805141687393,
39,,5399,,0.042925190180540085,
39,,5449,,0.043377723544836044,
39,,5479,,,0.04203800484538078
39,9.99998883344233e-05,5479,0.04302779957652092,,
40,,5499,,0.042115673422813416,
40,,5549,,0.0427849180996418,
40,,5599,,0.04176850989460945,
40,,5616,,,0.04199052229523659
40,9.99998883344233e-05,5616,0.04407384619116783,,
41,,5649,,0.042222172021865845,
41,,5699,,0.04145738109946251,
41,,5749,,0.04153077304363251,
41,,5753,,,0.04308145120739937
41,9.99998883344233e-05,5753,0.04275031015276909,,
42,,5799,,0.044151660054922104,
42,,5849,,0.04500241577625275,
42,,5890,,,0.04263610765337944
42,9.99998883344233e-05,5890,0.0432421937584877,,
43,,5899,,0.0457964688539505,
43,,5949,,0.04277016222476959,
43,,5999,,0.04189430922269821,
43,,6027,,,0.041711997240781784
43,9.99998883344233e-05,6027,0.04330912604928017,,
44,,6049,,0.04410038888454437,
44,,6099,,0.04174124822020531,
44,,6149,,0.041674885898828506,
44,,6164,,,0.04224534332752228
44,9.99998883344233e-05,6164,0.04325930401682854,,
45,,6199,,0.04205546900629997,
45,,6249,,0.04098071530461311,
45,,6299,,0.04288304224610329,
45,,6301,,,0.04355704039335251
45,9.99998883344233e-05,6301,0.043242067098617554,,
46,,6349,,0.042699214071035385,
46,,6399,,0.04087487980723381,
46,,6438,,,0.04163640737533569
46,9.99998883344233e-05,6438,0.04289000853896141,,
47,,6449,,0.0474717877805233,
47,,6499,,0.04335736110806465,
47,,6549,,0.04176531732082367,
47,,6575,,,0.04179010167717934
47,9.99998883344233e-05,6575,0.04258657991886139,,
48,,6599,,0.04227781668305397,
48,,6649,,0.042769938707351685,
48,,6699,,0.04201354458928108,
48,,6712,,,0.04197424277663231
48,9.99998883344233e-05,6712,0.043162811547517776,,
49,,6749,,0.04169423133134842,
49,,6799,,0.04209773615002632,
49,,6849,,0.05753525346517563,
49,,6849,,,0.041577231138944626
49,9.999992471421137e-06,6849,0.04222341254353523,,
