epoch,learning_rate,step,train_loss_epoch,train_loss_step,val_loss
43,,6699,,0.22832974791526794,
43,,6749,,0.2229061722755432,
43,,6799,,0.24727202951908112,
43,,6819,,,0.22486497461795807
43,9.999989742937032e-06,6819,0.2297210991382599,,
44,,6849,,0.21718846261501312,
44,,6899,,0.3219235837459564,
44,,6949,,0.2148481160402298,
44,,6974,,,0.2233901172876358
44,9.999989742937032e-06,6974,0.2279776781797409,,
45,,6999,,0.21659670770168304,
45,,7049,,0.24138736724853516,
45,,7099,,0.21854504942893982,
45,,7129,,,0.22072698175907135
45,9.999989742937032e-06,7129,0.22666960954666138,,
46,,7149,,0.20841091871261597,
46,,7199,,0.22026307880878448,
46,,7249,,0.20917978882789612,
46,,7284,,,0.221306711435318
46,9.999989742937032e-06,7284,0.22823987901210785,,
47,,7299,,0.2193349301815033,
47,,7349,,0.23727919161319733,
47,,7399,,0.21728286147117615,
47,,7439,,,0.22273866832256317
47,9.999989742937032e-06,7439,0.22810891270637512,,
48,,7449,,0.2519575357437134,
48,,7499,,0.2412886619567871,
48,,7549,,0.20881222188472748,
48,,7594,,,0.2218117117881775
48,9.999989742937032e-06,7594,0.227342426776886,,
49,,7599,,0.21454347670078278,
49,,7649,,0.24362675845623016,
49,,7699,,0.2246750146150589,
49,,7749,,0.24259401857852936,
49,,7749,,,0.22442689538002014
49,9.999988606068655e-07,7749,0.2272103875875473,,
50,,7799,,0.21592986583709717,
50,,7849,,0.23983584344387054,
50,,7899,,0.23439420759677887,
50,,7904,,,0.22068767249584198
50,9.999988606068655e-07,7904,0.22812174260616302,,
51,,7949,,0.2265740931034088,
51,,7999,,0.226350799202919,
51,,8049,,0.23154005408287048,
51,,8059,,,0.22183364629745483
51,9.999988606068655e-07,8059,0.2267797887325287,,
52,,8099,,0.20446215569972992,
52,,8149,,0.20093700289726257,
52,,8199,,0.2163221687078476,
52,,8214,,,0.22121024131774902
52,9.999988606068655e-07,8214,0.22897286713123322,,
53,,8249,,0.23269419372081757,
53,,8299,,0.23030580580234528,
53,,8349,,0.20863276720046997,
53,,8369,,,0.22093260288238525
53,9.999988606068655e-07,8369,0.22889509797096252,,
54,,8399,,0.21722720563411713,
54,,8449,,0.22309303283691406,
54,,8499,,0.22948488593101501,
54,,8524,,,0.22399868071079254
54,9.999988606068655e-07,8524,0.22676679491996765,,
55,,8549,,0.23478110134601593,
55,,8599,,0.22587950527668,
55,,8649,,0.21670712530612946,
55,,8679,,,0.23601749539375305
55,9.999988606068655e-07,8679,0.22868715226650238,,
56,,8699,,0.21815946698188782,
56,,8749,,0.22445116937160492,
56,,8799,,0.2217157632112503,
56,,8834,,,0.2242751568555832
56,9.999988606068655e-07,8834,0.22626511752605438,,
57,,8849,,0.23609569668769836,
57,,8899,,0.2210014909505844,
57,,8949,,0.21324242651462555,
57,,8989,,,0.22318170964717865
57,9.999988606068655e-07,8989,0.2278951108455658,,
58,,8999,,0.21708856523036957,
58,,9049,,0.2351769059896469,
58,,9099,,0.24152052402496338,
58,,9144,,,0.22162634134292603
58,9.999988606068655e-07,9144,0.2266436219215393,,
59,,9149,,0.208967387676239,
59,,9199,,0.21827051043510437,
59,,9249,,0.22291797399520874,
59,,9299,,0.25570380687713623,
59,,9299,,,0.22422917187213898
59,9.999988606068655e-07,9299,0.22890439629554749,,
60,,9349,,0.24891559779644012,
60,,9399,,0.21112366020679474,
60,,9449,,0.24263548851013184,
60,,9454,,,0.22481924295425415
60,9.999991590348145e-08,9454,0.2273484170436859,,
61,,9499,,0.2048702836036682,
61,,9549,,0.23571914434432983,
61,,9599,,0.22807016968727112,
61,,9609,,,0.22364242374897003
61,9.999991590348145e-08,9609,0.22578130662441254,,
62,,9649,,0.21201907098293304,
62,,9699,,0.2505490779876709,
62,,9749,,0.2400515228509903,
62,,9764,,,0.22232910990715027
62,9.999991590348145e-08,9764,0.22760996222496033,,
63,,9799,,0.2455032765865326,
63,,9849,,0.22092045843601227,
63,,9899,,0.23750032484531403,
63,,9919,,,0.2364043891429901
63,9.999991590348145e-08,9919,0.228126659989357,,
64,,9949,,0.2492496222257614,
64,,9999,,0.22082844376564026,
64,,10049,,0.24143575131893158,
64,,10074,,,0.223119854927063
64,9.999991590348145e-08,10074,0.22755461931228638,,
65,,10099,,0.2116204798221588,
65,,10149,,0.21366925537586212,
65,,10199,,0.22290398180484772,
65,,10229,,,0.22476233541965485
65,9.999991590348145e-08,10229,0.2308432161808014,,
66,,10249,,0.21962612867355347,
66,,10299,,0.22716860473155975,
66,,10349,,0.2250632494688034,
66,,10384,,,0.22057490050792694
66,9.999991590348145e-08,10384,0.22822687029838562,,
67,,10399,,0.2328040897846222,
67,,10449,,0.20996546745300293,
67,,10499,,0.2174406498670578,
67,,10539,,,0.22172659635543823
67,9.999991590348145e-08,10539,0.22615185379981995,,
68,,10549,,0.2320231795310974,
68,,10599,,0.20221857726573944,
68,,10649,,0.23501992225646973,
68,,10694,,,0.22635985910892487
68,9.999991590348145e-08,10694,0.22887513041496277,,
69,,10699,,0.23193371295928955,
69,,10749,,0.21958734095096588,
69,,10799,,0.22032052278518677,
69,,10849,,0.22257351875305176,
69,,10849,,,0.22308416664600372
69,9.999991590348145e-08,10849,0.23012880980968475,,
70,,10899,,0.21185223758220673,
70,,10949,,0.22364886105060577,
70,,10999,,0.22840942442417145,
70,,11004,,,0.2239685356616974
70,9.999991590348145e-08,11004,0.22949057817459106,,
71,,11049,,0.20562033355236053,
71,,11099,,0.2165226936340332,
71,,11149,,0.21506737172603607,
71,,11159,,,0.2215709388256073
71,1.0000005268295808e-08,11159,0.22676366567611694,,
72,,11199,,0.22540055215358734,
72,,11249,,0.22413849830627441,
72,,11299,,0.22205859422683716,
72,,11314,,,0.22379274666309357
72,1.0000005268295808e-08,11314,0.22847262024879456,,
73,,11349,,0.22020713984966278,
73,,11399,,0.20547997951507568,
73,,11449,,0.21903564035892487,
73,,11469,,,0.21968171000480652
73,1.0000005268295808e-08,11469,0.22806884348392487,,
74,,11499,,0.241973876953125,
74,,11549,,0.23346081376075745,
74,,11599,,0.2236727774143219,
74,,11624,,,0.22445368766784668
74,1.0000005268295808e-08,11624,0.22743356227874756,,
75,,11649,,0.22551660239696503,
75,,11699,,0.2595715820789337,
75,,11749,,0.253334641456604,
75,,11779,,,0.22184325754642487
75,1.0000005268295808e-08,11779,0.2269284427165985,,
76,,11799,,0.2182324081659317,
76,,11849,,0.21873033046722412,
76,,11899,,0.2101118266582489,
76,,11934,,,0.22271814942359924
76,1.0000005268295808e-08,11934,0.23051519691944122,,
77,,11949,,0.22881492972373962,
77,,11999,,0.21577763557434082,
77,,12049,,0.21167241036891937,
77,,12089,,,0.22369900345802307
77,1.0000005268295808e-08,12089,0.22691389918327332,,
78,,12099,,0.23014754056930542,
78,,12149,,0.21327584981918335,
78,,12199,,0.21243368089199066,
78,,12244,,,0.22656850516796112
78,1.0000005268295808e-08,12244,0.2274017632007599,,
79,,12249,,0.2083648145198822,
79,,12299,,0.22398751974105835,
79,,12349,,0.21800735592842102,
79,,12399,,0.23923449218273163,
79,,12399,,,0.21992585062980652
79,1.0000005268295808e-08,12399,0.22572262585163116,,
80,,12449,,0.2106820046901703,
80,,12499,,0.24239382147789001,
80,,12549,,0.2254137545824051,
80,,12554,,,0.22255375981330872
80,1.0000005268295808e-08,12554,0.22743581235408783,,
81,,12599,,0.2816605269908905,
81,,12649,,0.21756744384765625,
81,,12699,,0.20773908495903015,
81,,12709,,,0.22679491341114044
81,1.0000005268295808e-08,12709,0.2284277379512787,,
82,,12749,,0.2331187129020691,
82,,12799,,0.22039534151554108,
82,,12849,,0.20485249161720276,
82,,12864,,,0.22505320608615875
82,1.0000005268295808e-08,12864,0.2268846184015274,,
83,,12899,,0.21180985867977142,
83,,12949,,0.23087511956691742,
83,,12999,,0.23970337212085724,
83,,13019,,,0.2222728431224823
83,1.0000005268295808e-08,13019,0.22662349045276642,,
84,,13049,,0.2208457887172699,
84,,13099,,0.21219660341739655,
84,,13149,,0.20651055872440338,
84,,13174,,,0.2224685400724411
84,1.0000005268295808e-08,13174,0.22747154533863068,,
85,,13199,,0.22047698497772217,
85,,13249,,0.22744323313236237,
85,,13299,,0.20465469360351562,
85,,13329,,,0.22013817727565765
85,1.0000005268295808e-08,13329,0.22676558792591095,,
86,,13349,,0.22310100495815277,
86,,13399,,0.20871411263942719,
86,,13449,,0.22512520849704742,
86,,13484,,,0.2231678068637848
86,1.0000005268295808e-08,13484,0.2275274395942688,,
87,,13499,,0.2271926999092102,
87,,13549,,0.23863935470581055,
87,,13599,,0.30897998809814453,
87,,13639,,,0.22152796387672424
87,1.0000005268295808e-08,13639,0.2264343947172165,,
88,,13649,,0.23871009051799774,
88,,13699,,0.218739852309227,
88,,13749,,0.24180176854133606,
88,,13794,,,0.22275502979755402
88,1.0000005268295808e-08,13794,0.2268856316804886,,
89,,13799,,0.21496181190013885,
89,,13849,,0.24901121854782104,
89,,13899,,0.22828347980976105,
89,,13949,,0.29478517174720764,
89,,13949,,,0.22501112520694733
89,1.0000005268295808e-08,13949,0.22776813805103302,,
90,,13999,,0.2177533358335495,
90,,14049,,0.22246457636356354,
90,,14099,,0.22389240562915802,
90,,14104,,,0.22177746891975403
90,1.0000005268295808e-08,14104,0.22895249724388123,,
91,,14149,,0.2037537693977356,
91,,14199,,0.23132441937923431,
91,,14249,,0.22175315022468567,
91,,14259,,,0.2254110425710678
91,1.0000005268295808e-08,14259,0.227108895778656,,
92,,14299,,0.2407093048095703,
92,,14349,,0.23857063055038452,
92,,14399,,0.20885486900806427,
92,,14414,,,0.22148235142230988
92,1.0000005268295808e-08,14414,0.22670574486255646,,
93,,14449,,0.23507238924503326,
93,,14499,,0.21698501706123352,
93,,14549,,0.23899176716804504,
93,,14569,,,0.22301054000854492
93,1.0000005268295808e-08,14569,0.22917625308036804,,
94,,14599,,0.24313732981681824,
94,,14649,,0.21481963992118835,
94,,14699,,0.21012955904006958,
94,,14724,,,0.2218053638935089
94,1.0000005268295808e-08,14724,0.2277098000049591,,
95,,14749,,0.2188265472650528,
95,,14799,,0.21617096662521362,
95,,14849,,0.23135453462600708,
95,,14879,,,0.21966806054115295
95,1.0000005268295808e-08,14879,0.22820831835269928,,
96,,14899,,0.2220771610736847,
96,,14949,,0.22566384077072144,
96,,14999,,0.21987801790237427,
96,,15034,,,0.22996856272220612
96,1.0000005268295808e-08,15034,0.227363720536232,,
97,,15049,,0.2130710929632187,
97,,15099,,0.25292956829071045,
97,,15149,,0.2110794186592102,
97,,15189,,,0.2202805131673813
97,1.0000005268295808e-08,15189,0.22661708295345306,,
98,,15199,,0.2219679057598114,
98,,15249,,0.22124913334846497,
98,,15299,,0.2257663607597351,
98,,15344,,,0.22174903750419617
98,1.0000005268295808e-08,15344,0.22790609300136566,,
99,,15349,,0.2481866180896759,
99,,15399,,0.25724169611930847,
99,,15449,,0.21449679136276245,
99,,15499,,0.25642552971839905,
99,,15499,,,0.2246081382036209
99,1.0000005268295808e-08,15499,0.22659806907176971,,
