Time | RAM Used/Total | VRAM Used/Total
04:16:44 | 37Gi/503Gi | 10,MiB/12288MiB
04:16:46 | 37Gi/503Gi | 10,MiB/12288MiB
04:16:48 | 38Gi/503Gi | 152,MiB/12288MiB
04:16:50 | 39Gi/503Gi | 152,MiB/12288MiB
04:16:52 | 39Gi/503Gi | 2526,MiB/12288MiB
04:16:54 | 43Gi/503Gi | 2526,MiB/12288MiB
04:16:56 | 44Gi/503Gi | 2526,MiB/12288MiB
04:16:58 | 44Gi/503Gi | 2526,MiB/12288MiB
04:17:00 | 47Gi/503Gi | 2526,MiB/12288MiB
04:17:02 | 52Gi/503Gi | 2526,MiB/12288MiB
04:17:05 | 52Gi/503Gi | 2526,MiB/12288MiB
04:17:07 | 52Gi/503Gi | 2526,MiB/12288MiB
04:17:09 | 52Gi/503Gi | 2526,MiB/12288MiB
04:17:11 | 52Gi/503Gi | 2526,MiB/12288MiB
04:17:13 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:15 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:17 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:19 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:21 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:23 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:25 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:27 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:29 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:31 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:33 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:35 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:37 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:39 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:41 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:43 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:46 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:48 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:50 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:52 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:54 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:56 | 48Gi/503Gi | 9740,MiB/12288MiB
04:17:58 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:00 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:02 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:04 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:06 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:08 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:10 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:12 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:14 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:16 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:18 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:20 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:22 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:24 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:27 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:29 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:31 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:33 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:35 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:37 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:39 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:41 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:43 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:45 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:47 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:49 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:51 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:53 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:55 | 48Gi/503Gi | 9740,MiB/12288MiB
04:18:57 | 48Gi/503Gi | 9740,MiB/12288MiB
