Time | RAM Used/Total | VRAM Used/Total
18:39:47 | 92Gi/503Gi | 7237,MiB/MiB
18:39:48 | 89Gi/503Gi | 7237,MiB/MiB
18:39:49 | 88Gi/503Gi | 7237,MiB/MiB
18:39:50 | 87Gi/503Gi | 7237,MiB/MiB
18:39:52 | 87Gi/503Gi | 7237,MiB/MiB
18:39:53 | 87Gi/503Gi | 7237,MiB/MiB
18:39:54 | 87Gi/503Gi | 7237,MiB/MiB
18:39:55 | 87Gi/503Gi | 7237,MiB/MiB
18:39:56 | 87Gi/503Gi | 7237,MiB/MiB
18:39:57 | 88Gi/503Gi | 7237,MiB/MiB
18:39:58 | 88Gi/503Gi | 7237,MiB/MiB
18:39:59 | 88Gi/503Gi | 7237,MiB/MiB
18:40:00 | 88Gi/503Gi | 7237,MiB/MiB
18:40:01 | 88Gi/503Gi | 7237,MiB/MiB
18:40:02 | 89Gi/503Gi | 7237,MiB/MiB
18:40:03 | 89Gi/503Gi | 7237,MiB/MiB
18:40:04 | 89Gi/503Gi | 7237,MiB/MiB
18:40:05 | 89Gi/503Gi | 7237,MiB/MiB
18:40:06 | 89Gi/503Gi | 7237,MiB/MiB
18:40:07 | 89Gi/503Gi | 7237,MiB/MiB
18:40:08 | 90Gi/503Gi | 7237,MiB/MiB
18:40:09 | 92Gi/503Gi | 7237,MiB/MiB
18:40:11 | 92Gi/503Gi | 7237,MiB/MiB
18:40:12 | 94Gi/503Gi | 7237,MiB/MiB
18:40:13 | 90Gi/503Gi | 7237,MiB/MiB
18:40:14 | 92Gi/503Gi | 7237,MiB/MiB
18:40:15 | 94Gi/503Gi | 7237,MiB/MiB
18:40:16 | 95Gi/503Gi | 7237,MiB/MiB
18:40:17 | 97Gi/503Gi | 7237,MiB/MiB
18:40:18 | 94Gi/503Gi | 7237,MiB/MiB
18:40:19 | 96Gi/503Gi | 7237,MiB/MiB
18:40:20 | 92Gi/503Gi | 7237,MiB/MiB
18:40:21 | 93Gi/503Gi | 7237,MiB/MiB
18:40:22 | 95Gi/503Gi | 7237,MiB/MiB
18:40:23 | 97Gi/503Gi | 7237,MiB/MiB
18:40:24 | 94Gi/503Gi | 7237,MiB/MiB
18:40:25 | 96Gi/503Gi | 7237,MiB/MiB
18:40:26 | 92Gi/503Gi | 7237,MiB/MiB
18:40:27 | 66Gi/503Gi | 7237,MiB/MiB
18:40:29 | 66Gi/503Gi | 7237,MiB/MiB
18:40:30 | 66Gi/503Gi | 7237,MiB/MiB
18:40:31 | 66Gi/503Gi | 7237,MiB/MiB
18:40:32 | 66Gi/503Gi | 7237,MiB/MiB
18:40:33 | 66Gi/503Gi | 7237,MiB/MiB
18:40:34 | 66Gi/503Gi | 7237,MiB/MiB
18:40:35 | 66Gi/503Gi | 7237,MiB/MiB
18:40:36 | 67Gi/503Gi | 7237,MiB/MiB
18:40:37 | 67Gi/503Gi | 7237,MiB/MiB
18:40:38 | 69Gi/503Gi | 7237,MiB/MiB
18:40:39 | 71Gi/503Gi | 7237,MiB/MiB
18:40:40 | 71Gi/503Gi | 7237,MiB/MiB
18:40:41 | 71Gi/503Gi | 7237,MiB/MiB
18:40:42 | 71Gi/503Gi | 7237,MiB/MiB
18:40:43 | 71Gi/503Gi | 7237,MiB/MiB
18:40:44 | 67Gi/503Gi | 7237,MiB/MiB
18:40:45 | 70Gi/503Gi | 7237,MiB/MiB
18:40:46 | 72Gi/503Gi | 7237,MiB/MiB
18:40:48 | 74Gi/503Gi | 7237,MiB/MiB
18:40:49 | 74Gi/503Gi | 7237,MiB/MiB
18:40:50 | 74Gi/503Gi | 7237,MiB/MiB
18:40:51 | 74Gi/503Gi | 7237,MiB/MiB
18:40:52 | 74Gi/503Gi | 7237,MiB/MiB
18:40:53 | 74Gi/503Gi | 7237,MiB/MiB
18:40:54 | 74Gi/503Gi | 7237,MiB/MiB
18:40:55 | 74Gi/503Gi | 7237,MiB/MiB
18:40:56 | 74Gi/503Gi | 7237,MiB/MiB
18:40:57 | 74Gi/503Gi | 7237,MiB/MiB
18:40:58 | 74Gi/503Gi | 7237,MiB/MiB
18:40:59 | 74Gi/503Gi | 7237,MiB/MiB
18:41:00 | 74Gi/503Gi | 7237,MiB/MiB
18:41:01 | 74Gi/503Gi | 7237,MiB/MiB
18:41:02 | 74Gi/503Gi | 7237,MiB/MiB
18:41:03 | 74Gi/503Gi | 7237,MiB/MiB
18:41:04 | 74Gi/503Gi | 7237,MiB/MiB
18:41:05 | 74Gi/503Gi | 7237,MiB/MiB
18:41:07 | 74Gi/503Gi | 7237,MiB/MiB
18:41:08 | 74Gi/503Gi | 7237,MiB/MiB
18:41:09 | 74Gi/503Gi | 7237,MiB/MiB
18:41:10 | 74Gi/503Gi | 7237,MiB/MiB
18:41:11 | 74Gi/503Gi | 7237,MiB/MiB
18:41:12 | 74Gi/503Gi | 7237,MiB/MiB
18:41:13 | 74Gi/503Gi | 7237,MiB/MiB
18:41:14 | 74Gi/503Gi | 7237,MiB/MiB
18:41:15 | 74Gi/503Gi | 7237,MiB/MiB
18:41:16 | 74Gi/503Gi | 7237,MiB/MiB
18:41:17 | 74Gi/503Gi | 7237,MiB/MiB
18:41:18 | 74Gi/503Gi | 7237,MiB/MiB
18:41:19 | 74Gi/503Gi | 7237,MiB/MiB
18:41:20 | 74Gi/503Gi | 7237,MiB/MiB
18:41:21 | 74Gi/503Gi | 7237,MiB/MiB
18:41:22 | 74Gi/503Gi | 7237,MiB/MiB
18:41:23 | 74Gi/503Gi | 7237,MiB/MiB
18:41:25 | 74Gi/503Gi | 7237,MiB/MiB
18:41:26 | 74Gi/503Gi | 7237,MiB/MiB
18:41:27 | 74Gi/503Gi | 7237,MiB/MiB
18:41:28 | 74Gi/503Gi | 7237,MiB/MiB
18:41:29 | 74Gi/503Gi | 7237,MiB/MiB
18:41:30 | 74Gi/503Gi | 7237,MiB/MiB
18:41:31 | 74Gi/503Gi | 7237,MiB/MiB
18:41:32 | 74Gi/503Gi | 7237,MiB/MiB
18:41:33 | 74Gi/503Gi | 7237,MiB/MiB
18:41:34 | 74Gi/503Gi | 7237,MiB/MiB
18:41:35 | 74Gi/503Gi | 7237,MiB/MiB
18:41:36 | 74Gi/503Gi | 7237,MiB/MiB
18:41:37 | 74Gi/503Gi | 7237,MiB/MiB
18:41:38 | 74Gi/503Gi | 7237,MiB/MiB
18:41:39 | 74Gi/503Gi | 7237,MiB/MiB
18:41:40 | 74Gi/503Gi | 7237,MiB/MiB
18:41:41 | 74Gi/503Gi | 7237,MiB/MiB
18:41:43 | 74Gi/503Gi | 7237,MiB/MiB
18:41:44 | 74Gi/503Gi | 7237,MiB/MiB
18:41:45 | 74Gi/503Gi | 7237,MiB/MiB
18:41:46 | 74Gi/503Gi | 7237,MiB/MiB
18:41:47 | 74Gi/503Gi | 7237,MiB/MiB
18:41:48 | 74Gi/503Gi | 7237,MiB/MiB
18:41:49 | 74Gi/503Gi | 7237,MiB/MiB
18:41:50 | 74Gi/503Gi | 7237,MiB/MiB
18:41:51 | 74Gi/503Gi | 7237,MiB/MiB
18:41:52 | 74Gi/503Gi | 7237,MiB/MiB
18:41:53 | 74Gi/503Gi | 7237,MiB/MiB
18:41:54 | 74Gi/503Gi | 7237,MiB/MiB
18:41:55 | 74Gi/503Gi | 7237,MiB/MiB
18:41:56 | 74Gi/503Gi | 7237,MiB/MiB
18:41:57 | 74Gi/503Gi | 7237,MiB/MiB
18:41:58 | 74Gi/503Gi | 7237,MiB/MiB
18:41:59 | 74Gi/503Gi | 7237,MiB/MiB
18:42:01 | 74Gi/503Gi | 7237,MiB/MiB
18:42:02 | 74Gi/503Gi | 7237,MiB/MiB
18:42:03 | 74Gi/503Gi | 7237,MiB/MiB
18:42:04 | 74Gi/503Gi | 7237,MiB/MiB
18:42:05 | 74Gi/503Gi | 7237,MiB/MiB
18:42:06 | 74Gi/503Gi | 7237,MiB/MiB
18:42:07 | 74Gi/503Gi | 7237,MiB/MiB
18:42:08 | 74Gi/503Gi | 7237,MiB/MiB
18:42:09 | 74Gi/503Gi | 7237,MiB/MiB
18:42:10 | 74Gi/503Gi | 7237,MiB/MiB
18:42:11 | 74Gi/503Gi | 7237,MiB/MiB
18:42:12 | 74Gi/503Gi | 7237,MiB/MiB
18:42:13 | 74Gi/503Gi | 7237,MiB/MiB
18:42:14 | 74Gi/503Gi | 7237,MiB/MiB
18:42:15 | 74Gi/503Gi | 7237,MiB/MiB
18:42:16 | 74Gi/503Gi | 7237,MiB/MiB
18:42:18 | 74Gi/503Gi | 7237,MiB/MiB
18:42:19 | 74Gi/503Gi | 7237,MiB/MiB
18:42:20 | 74Gi/503Gi | 7237,MiB/MiB
18:42:21 | 74Gi/503Gi | 7237,MiB/MiB
18:42:22 | 74Gi/503Gi | 7237,MiB/MiB
18:42:23 | 74Gi/503Gi | 7237,MiB/MiB
18:42:24 | 74Gi/503Gi | 7237,MiB/MiB
18:42:25 | 74Gi/503Gi | 7237,MiB/MiB
18:42:26 | 74Gi/503Gi | 7237,MiB/MiB
18:42:27 | 48Gi/503Gi | 7237,MiB/MiB
18:42:28 | 48Gi/503Gi | 7237,MiB/MiB
18:42:29 | 49Gi/503Gi | 7237,MiB/MiB
18:42:30 | 49Gi/503Gi | 7237,MiB/MiB
18:42:31 | 49Gi/503Gi | 7237,MiB/MiB
18:42:32 | 49Gi/503Gi | 7237,MiB/MiB
18:42:33 | 49Gi/503Gi | 7237,MiB/MiB
18:42:34 | 49Gi/503Gi | 7237,MiB/MiB
18:42:35 | 49Gi/503Gi | 7237,MiB/MiB
18:42:36 | 49Gi/503Gi | 7237,MiB/MiB
18:42:38 | 49Gi/503Gi | 7237,MiB/MiB
18:42:39 | 49Gi/503Gi | 7237,MiB/MiB
18:42:40 | 49Gi/503Gi | 7237,MiB/MiB
18:42:41 | 49Gi/503Gi | 7237,MiB/MiB
18:42:42 | 49Gi/503Gi | 7237,MiB/MiB
18:42:43 | 49Gi/503Gi | 7237,MiB/MiB
18:42:44 | 49Gi/503Gi | 7237,MiB/MiB
18:42:45 | 49Gi/503Gi | 7237,MiB/MiB
18:42:46 | 49Gi/503Gi | 7237,MiB/MiB
18:42:47 | 49Gi/503Gi | 7237,MiB/MiB
18:42:48 | 49Gi/503Gi | 7237,MiB/MiB
18:42:49 | 49Gi/503Gi | 7237,MiB/MiB
18:42:50 | 49Gi/503Gi | 7237,MiB/MiB
18:42:51 | 49Gi/503Gi | 7237,MiB/MiB
18:42:52 | 49Gi/503Gi | 7237,MiB/MiB
18:42:53 | 49Gi/503Gi | 7237,MiB/MiB
18:42:54 | 49Gi/503Gi | 7237,MiB/MiB
18:42:55 | 49Gi/503Gi | 7237,MiB/MiB
18:42:56 | 49Gi/503Gi | 7237,MiB/MiB
18:42:58 | 49Gi/503Gi | 7237,MiB/MiB
18:42:59 | 49Gi/503Gi | 7237,MiB/MiB
18:43:00 | 49Gi/503Gi | 7237,MiB/MiB
18:43:01 | 49Gi/503Gi | 7237,MiB/MiB
18:43:02 | 49Gi/503Gi | 7237,MiB/MiB
18:43:03 | 49Gi/503Gi | 7237,MiB/MiB
18:43:04 | 49Gi/503Gi | 7237,MiB/MiB
18:43:05 | 49Gi/503Gi | 7237,MiB/MiB
18:43:06 | 49Gi/503Gi | 7237,MiB/MiB
18:43:07 | 49Gi/503Gi | 7237,MiB/MiB
18:43:08 | 49Gi/503Gi | 7237,MiB/MiB
18:43:09 | 49Gi/503Gi | 7237,MiB/MiB
18:43:10 | 49Gi/503Gi | 7237,MiB/MiB
18:43:11 | 49Gi/503Gi | 7237,MiB/MiB
18:43:12 | 49Gi/503Gi | 7237,MiB/MiB
18:43:13 | 49Gi/503Gi | 7237,MiB/MiB
18:43:14 | 49Gi/503Gi | 7237,MiB/MiB
18:43:16 | 49Gi/503Gi | 7237,MiB/MiB
18:43:17 | 49Gi/503Gi | 7237,MiB/MiB
18:43:18 | 49Gi/503Gi | 7237,MiB/MiB
18:43:19 | 49Gi/503Gi | 7237,MiB/MiB
18:43:20 | 49Gi/503Gi | 7237,MiB/MiB
18:43:21 | 49Gi/503Gi | 7237,MiB/MiB
18:43:22 | 49Gi/503Gi | 7237,MiB/MiB
18:43:23 | 49Gi/503Gi | 7237,MiB/MiB
18:43:24 | 49Gi/503Gi | 7237,MiB/MiB
18:43:25 | 49Gi/503Gi | 7237,MiB/MiB
18:43:26 | 49Gi/503Gi | 7237,MiB/MiB
18:43:27 | 49Gi/503Gi | 7237,MiB/MiB
18:43:28 | 49Gi/503Gi | 7237,MiB/MiB
18:43:29 | 49Gi/503Gi | 7237,MiB/MiB
18:43:30 | 49Gi/503Gi | 7237,MiB/MiB
18:43:31 | 49Gi/503Gi | 7237,MiB/MiB
18:43:32 | 49Gi/503Gi | 7237,MiB/MiB
18:43:33 | 49Gi/503Gi | 7237,MiB/MiB
18:43:34 | 49Gi/503Gi | 7237,MiB/MiB
18:43:36 | 49Gi/503Gi | 7237,MiB/MiB
18:43:37 | 49Gi/503Gi | 7237,MiB/MiB
18:43:38 | 49Gi/503Gi | 7237,MiB/MiB
18:43:39 | 49Gi/503Gi | 7237,MiB/MiB
18:43:40 | 49Gi/503Gi | 7237,MiB/MiB
18:43:41 | 49Gi/503Gi | 7237,MiB/MiB
18:43:42 | 49Gi/503Gi | 7237,MiB/MiB
18:43:43 | 49Gi/503Gi | 7237,MiB/MiB
18:43:44 | 49Gi/503Gi | 7237,MiB/MiB
18:43:45 | 49Gi/503Gi | 7237,MiB/MiB
18:43:46 | 49Gi/503Gi | 7237,MiB/MiB
18:43:47 | 49Gi/503Gi | 7237,MiB/MiB
18:43:48 | 49Gi/503Gi | 7237,MiB/MiB
18:43:49 | 49Gi/503Gi | 7237,MiB/MiB
18:43:50 | 49Gi/503Gi | 7237,MiB/MiB
18:43:51 | 49Gi/503Gi | 7237,MiB/MiB
18:43:52 | 49Gi/503Gi | 7237,MiB/MiB
18:43:53 | 49Gi/503Gi | 7237,MiB/MiB
18:43:54 | 49Gi/503Gi | 7237,MiB/MiB
18:43:56 | 49Gi/503Gi | 7237,MiB/MiB
18:43:57 | 49Gi/503Gi | 7237,MiB/MiB
18:43:58 | 49Gi/503Gi | 7237,MiB/MiB
18:43:59 | 49Gi/503Gi | 7237,MiB/MiB
18:44:00 | 49Gi/503Gi | 7237,MiB/MiB
18:44:01 | 49Gi/503Gi | 7237,MiB/MiB
18:44:02 | 49Gi/503Gi | 7237,MiB/MiB
18:44:03 | 49Gi/503Gi | 7237,MiB/MiB
18:44:04 | 49Gi/503Gi | 7237,MiB/MiB
18:44:05 | 49Gi/503Gi | 7237,MiB/MiB
18:44:06 | 49Gi/503Gi | 7237,MiB/MiB
18:44:07 | 49Gi/503Gi | 7237,MiB/MiB
18:44:08 | 49Gi/503Gi | 7237,MiB/MiB
18:44:09 | 49Gi/503Gi | 7237,MiB/MiB
18:44:10 | 49Gi/503Gi | 7237,MiB/MiB
18:44:11 | 49Gi/503Gi | 7237,MiB/MiB
18:44:12 | 49Gi/503Gi | 7237,MiB/MiB
18:44:13 | 49Gi/503Gi | 7237,MiB/MiB
18:44:14 | 49Gi/503Gi | 7237,MiB/MiB
18:44:16 | 49Gi/503Gi | 7237,MiB/MiB
18:44:17 | 49Gi/503Gi | 7237,MiB/MiB
18:44:18 | 49Gi/503Gi | 7237,MiB/MiB
18:44:19 | 49Gi/503Gi | 7237,MiB/MiB
18:44:20 | 49Gi/503Gi | 7237,MiB/MiB
18:44:21 | 49Gi/503Gi | 7237,MiB/MiB
18:44:22 | 49Gi/503Gi | 7237,MiB/MiB
18:44:23 | 49Gi/503Gi | 7237,MiB/MiB
18:44:24 | 49Gi/503Gi | 7237,MiB/MiB
18:44:25 | 49Gi/503Gi | 7237,MiB/MiB
18:44:26 | 49Gi/503Gi | 7237,MiB/MiB
18:44:27 | 49Gi/503Gi | 7237,MiB/MiB
18:44:28 | 49Gi/503Gi | 7237,MiB/MiB
18:44:29 | 49Gi/503Gi | 7237,MiB/MiB
18:44:30 | 49Gi/503Gi | 7237,MiB/MiB
18:44:31 | 49Gi/503Gi | 7237,MiB/MiB
18:44:32 | 49Gi/503Gi | 7237,MiB/MiB
18:44:33 | 49Gi/503Gi | 7237,MiB/MiB
18:44:34 | 49Gi/503Gi | 7237,MiB/MiB
18:44:36 | 49Gi/503Gi | 7237,MiB/MiB
18:44:37 | 49Gi/503Gi | 7237,MiB/MiB
18:44:38 | 49Gi/503Gi | 7237,MiB/MiB
18:44:39 | 49Gi/503Gi | 7237,MiB/MiB
18:44:40 | 49Gi/503Gi | 7237,MiB/MiB
18:44:41 | 49Gi/503Gi | 7237,MiB/MiB
18:44:42 | 49Gi/503Gi | 7237,MiB/MiB
18:44:43 | 49Gi/503Gi | 7237,MiB/MiB
18:44:44 | 49Gi/503Gi | 7237,MiB/MiB
18:44:45 | 49Gi/503Gi | 7237,MiB/MiB
18:44:46 | 49Gi/503Gi | 7237,MiB/MiB
18:44:47 | 49Gi/503Gi | 7237,MiB/MiB
18:44:48 | 49Gi/503Gi | 7237,MiB/MiB
18:44:49 | 49Gi/503Gi | 7237,MiB/MiB
18:44:50 | 49Gi/503Gi | 7237,MiB/MiB
18:44:51 | 49Gi/503Gi | 7237,MiB/MiB
18:44:52 | 49Gi/503Gi | 7237,MiB/MiB
18:44:53 | 49Gi/503Gi | 7237,MiB/MiB
18:44:54 | 49Gi/503Gi | 7237,MiB/MiB
18:44:56 | 49Gi/503Gi | 7237,MiB/MiB
18:44:57 | 49Gi/503Gi | 7237,MiB/MiB
18:44:58 | 49Gi/503Gi | 7237,MiB/MiB
18:44:59 | 49Gi/503Gi | 7237,MiB/MiB
18:45:00 | 49Gi/503Gi | 7237,MiB/MiB
18:45:01 | 49Gi/503Gi | 7237,MiB/MiB
18:45:02 | 49Gi/503Gi | 7237,MiB/MiB
18:45:03 | 49Gi/503Gi | 7237,MiB/MiB
18:45:04 | 49Gi/503Gi | 7237,MiB/MiB
18:45:05 | 49Gi/503Gi | 7237,MiB/MiB
18:45:06 | 49Gi/503Gi | 7237,MiB/MiB
18:45:07 | 49Gi/503Gi | 7237,MiB/MiB
18:45:08 | 49Gi/503Gi | 7237,MiB/MiB
18:45:09 | 49Gi/503Gi | 7237,MiB/MiB
18:45:10 | 49Gi/503Gi | 7237,MiB/MiB
18:45:11 | 49Gi/503Gi | 7237,MiB/MiB
18:45:12 | 49Gi/503Gi | 7237,MiB/MiB
18:45:13 | 49Gi/503Gi | 7237,MiB/MiB
18:45:15 | 49Gi/503Gi | 7237,MiB/MiB
18:45:16 | 49Gi/503Gi | 7237,MiB/MiB
18:45:17 | 49Gi/503Gi | 7237,MiB/MiB
18:45:18 | 49Gi/503Gi | 7237,MiB/MiB
18:45:19 | 49Gi/503Gi | 7237,MiB/MiB
18:45:20 | 49Gi/503Gi | 7237,MiB/MiB
18:45:21 | 49Gi/503Gi | 7237,MiB/MiB
18:45:22 | 49Gi/503Gi | 7237,MiB/MiB
18:45:23 | 49Gi/503Gi | 7237,MiB/MiB
18:45:24 | 49Gi/503Gi | 7237,MiB/MiB
18:45:25 | 49Gi/503Gi | 7237,MiB/MiB
18:45:26 | 49Gi/503Gi | 7237,MiB/MiB
18:45:27 | 49Gi/503Gi | 7237,MiB/MiB
18:45:28 | 49Gi/503Gi | 7237,MiB/MiB
18:45:29 | 49Gi/503Gi | 7237,MiB/MiB
18:45:30 | 49Gi/503Gi | 7237,MiB/MiB
18:45:31 | 49Gi/503Gi | 7237,MiB/MiB
18:45:32 | 49Gi/503Gi | 7237,MiB/MiB
18:45:33 | 49Gi/503Gi | 7237,MiB/MiB
18:45:35 | 49Gi/503Gi | 7237,MiB/MiB
18:45:36 | 49Gi/503Gi | 7237,MiB/MiB
18:45:37 | 49Gi/503Gi | 7237,MiB/MiB
18:45:38 | 49Gi/503Gi | 7237,MiB/MiB
18:45:39 | 49Gi/503Gi | 7237,MiB/MiB
18:45:40 | 49Gi/503Gi | 7237,MiB/MiB
18:45:41 | 49Gi/503Gi | 7237,MiB/MiB
18:45:42 | 49Gi/503Gi | 7237,MiB/MiB
18:45:43 | 49Gi/503Gi | 7237,MiB/MiB
18:45:44 | 49Gi/503Gi | 7237,MiB/MiB
18:45:45 | 49Gi/503Gi | 7237,MiB/MiB
18:45:46 | 49Gi/503Gi | 7237,MiB/MiB
18:45:47 | 49Gi/503Gi | 7237,MiB/MiB
18:45:48 | 49Gi/503Gi | 7237,MiB/MiB
18:45:49 | 49Gi/503Gi | 7237,MiB/MiB
18:45:50 | 49Gi/503Gi | 7237,MiB/MiB
18:45:51 | 49Gi/503Gi | 7237,MiB/MiB
18:45:52 | 49Gi/503Gi | 7237,MiB/MiB
18:45:53 | 49Gi/503Gi | 7237,MiB/MiB
18:45:55 | 49Gi/503Gi | 7237,MiB/MiB
18:45:56 | 49Gi/503Gi | 7237,MiB/MiB
18:45:57 | 49Gi/503Gi | 7237,MiB/MiB
18:45:58 | 49Gi/503Gi | 7237,MiB/MiB
18:45:59 | 49Gi/503Gi | 7237,MiB/MiB
18:46:00 | 49Gi/503Gi | 7237,MiB/MiB
18:46:01 | 49Gi/503Gi | 7237,MiB/MiB
18:46:02 | 49Gi/503Gi | 7237,MiB/MiB
18:46:03 | 49Gi/503Gi | 7237,MiB/MiB
18:46:04 | 49Gi/503Gi | 7237,MiB/MiB
18:46:05 | 49Gi/503Gi | 7237,MiB/MiB
18:46:06 | 49Gi/503Gi | 7237,MiB/MiB
18:46:07 | 49Gi/503Gi | 7237,MiB/MiB
18:46:08 | 49Gi/503Gi | 7237,MiB/MiB
18:46:09 | 49Gi/503Gi | 7237,MiB/MiB
18:46:10 | 49Gi/503Gi | 7237,MiB/MiB
18:46:11 | 49Gi/503Gi | 7237,MiB/MiB
18:46:12 | 49Gi/503Gi | 7237,MiB/MiB
18:46:14 | 49Gi/503Gi | 7237,MiB/MiB
18:46:15 | 49Gi/503Gi | 7237,MiB/MiB
18:46:16 | 49Gi/503Gi | 7237,MiB/MiB
18:46:17 | 49Gi/503Gi | 7237,MiB/MiB
18:46:18 | 49Gi/503Gi | 7237,MiB/MiB
18:46:19 | 49Gi/503Gi | 7237,MiB/MiB
18:46:20 | 49Gi/503Gi | 7237,MiB/MiB
18:46:21 | 49Gi/503Gi | 7237,MiB/MiB
18:46:22 | 49Gi/503Gi | 7237,MiB/MiB
18:46:23 | 49Gi/503Gi | 7237,MiB/MiB
18:46:24 | 49Gi/503Gi | 7237,MiB/MiB
18:46:25 | 49Gi/503Gi | 7237,MiB/MiB
18:46:26 | 49Gi/503Gi | 7237,MiB/MiB
18:46:27 | 49Gi/503Gi | 7237,MiB/MiB
18:46:28 | 49Gi/503Gi | 7237,MiB/MiB
18:46:29 | 49Gi/503Gi | 7237,MiB/MiB
18:46:30 | 49Gi/503Gi | 7237,MiB/MiB
18:46:32 | 49Gi/503Gi | 7237,MiB/MiB
18:46:33 | 49Gi/503Gi | 7237,MiB/MiB
18:46:34 | 49Gi/503Gi | 7237,MiB/MiB
18:46:35 | 49Gi/503Gi | 7237,MiB/MiB
18:46:36 | 49Gi/503Gi | 7237,MiB/MiB
18:46:37 | 49Gi/503Gi | 7237,MiB/MiB
18:46:38 | 49Gi/503Gi | 7237,MiB/MiB
18:46:39 | 49Gi/503Gi | 7237,MiB/MiB
18:46:40 | 49Gi/503Gi | 7237,MiB/MiB
18:46:41 | 49Gi/503Gi | 7237,MiB/MiB
18:46:42 | 49Gi/503Gi | 7237,MiB/MiB
18:46:43 | 49Gi/503Gi | 7237,MiB/MiB
18:46:44 | 49Gi/503Gi | 7237,MiB/MiB
18:46:45 | 49Gi/503Gi | 7237,MiB/MiB
18:46:46 | 49Gi/503Gi | 7237,MiB/MiB
