Time | RAM Used/Total | VRAM Used/Total
04:15:07 | 37Gi/503Gi | 10,MiB/12288MiB
04:15:09 | 37Gi/503Gi | 10,MiB/12288MiB
04:15:11 | 38Gi/503Gi | 152,MiB/12288MiB
04:15:13 | 39Gi/503Gi | 152,MiB/12288MiB
04:15:15 | 39Gi/503Gi | 2526,MiB/12288MiB
04:15:17 | 42Gi/503Gi | 2526,MiB/12288MiB
04:15:19 | 44Gi/503Gi | 2526,MiB/12288MiB
04:15:21 | 44Gi/503Gi | 2526,MiB/12288MiB
04:15:23 | 46Gi/503Gi | 2526,MiB/12288MiB
04:15:25 | 51Gi/503Gi | 2526,MiB/12288MiB
04:15:27 | 52Gi/503Gi | 2526,MiB/12288MiB
04:15:29 | 52Gi/503Gi | 2526,MiB/12288MiB
04:15:31 | 52Gi/503Gi | 2526,MiB/12288MiB
04:15:33 | 52Gi/503Gi | 2526,MiB/12288MiB
04:15:35 | 48Gi/503Gi | 3112,MiB/12288MiB
04:15:37 | 48Gi/503Gi | 7240,MiB/12288MiB
04:15:40 | 48Gi/503Gi | 7240,MiB/12288MiB
04:15:42 | 48Gi/503Gi | 7240,MiB/12288MiB
04:15:44 | 48Gi/503Gi | 7240,MiB/12288MiB
04:15:46 | 48Gi/503Gi | 7240,MiB/12288MiB
04:15:48 | 48Gi/503Gi | 7240,MiB/12288MiB
04:15:50 | 48Gi/503Gi | 7240,MiB/12288MiB
04:15:52 | 48Gi/503Gi | 7240,MiB/12288MiB
04:15:54 | 48Gi/503Gi | 7240,MiB/12288MiB
04:15:56 | 48Gi/503Gi | 7240,MiB/12288MiB
04:15:58 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:00 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:02 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:04 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:06 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:08 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:10 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:12 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:14 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:17 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:19 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:21 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:23 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:25 | 48Gi/503Gi | 7240,MiB/12288MiB
04:16:27 | 48Gi/503Gi | 7240,MiB/12288MiB
