Time | RAM Used/Total | VRAM Used/Total
04:19:51 | 37Gi/503Gi | 10,MiB/12288MiB
04:19:53 | 37Gi/503Gi | 10,MiB/12288MiB
04:19:55 | 38Gi/503Gi | 152,MiB/12288MiB
04:19:57 | 39Gi/503Gi | 296,MiB/12288MiB
04:19:59 | 39Gi/503Gi | 2526,MiB/12288MiB
04:20:01 | 39Gi/503Gi | 2526,MiB/12288MiB
04:20:03 | 40Gi/503Gi | 2526,MiB/12288MiB
04:20:05 | 42Gi/503Gi | 2526,MiB/12288MiB
04:20:07 | 44Gi/503Gi | 2526,MiB/12288MiB
04:20:09 | 44Gi/503Gi | 2526,MiB/12288MiB
04:20:11 | 46Gi/503Gi | 2526,MiB/12288MiB
04:20:13 | 51Gi/503Gi | 2526,MiB/12288MiB
04:20:15 | 52Gi/503Gi | 2526,MiB/12288MiB
04:20:17 | 52Gi/503Gi | 2526,MiB/12288MiB
04:20:19 | 52Gi/503Gi | 2526,MiB/12288MiB
04:20:21 | 52Gi/503Gi | 2526,MiB/12288MiB
04:20:23 | 49Gi/503Gi | 2526,MiB/12288MiB
04:20:26 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:28 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:30 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:32 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:34 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:36 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:38 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:40 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:42 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:44 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:46 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:48 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:50 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:52 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:54 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:56 | 51Gi/503Gi | 2968,MiB/12288MiB
04:20:58 | 51Gi/503Gi | 2968,MiB/12288MiB
04:21:00 | 51Gi/503Gi | 2968,MiB/12288MiB
04:21:02 | 51Gi/503Gi | 2968,MiB/12288MiB
