Time | RAM Used/Total | VRAM Used/Total
05:40:34 | 36Gi/503Gi | 10,MiB/12288MiB
05:40:36 | 37Gi/503Gi | 10,MiB/12288MiB
05:40:38 | 37Gi/503Gi | 162,MiB/12288MiB
05:40:40 | 38Gi/503Gi | 174,MiB/12288MiB
05:40:42 | 38Gi/503Gi | 2536,MiB/12288MiB
05:40:44 | 38Gi/503Gi | 2536,MiB/12288MiB
05:40:47 | 39Gi/503Gi | 2536,MiB/12288MiB
05:40:49 | 40Gi/503Gi | 2536,MiB/12288MiB
05:40:51 | 43Gi/503Gi | 2536,MiB/12288MiB
05:40:53 | 43Gi/503Gi | 2536,MiB/12288MiB
05:40:55 | 44Gi/503Gi | 2536,MiB/12288MiB
05:40:57 | 49Gi/503Gi | 2536,MiB/12288MiB
05:40:59 | 52Gi/503Gi | 2536,MiB/12288MiB
05:41:01 | 52Gi/503Gi | 2536,MiB/12288MiB
05:41:03 | 52Gi/503Gi | 2536,MiB/12288MiB
05:41:05 | 52Gi/503Gi | 2536,MiB/12288MiB
05:41:07 | 52Gi/503Gi | 2536,MiB/12288MiB
05:41:09 | 52Gi/503Gi | 2536,MiB/12288MiB
05:41:11 | 53Gi/503Gi | 2536,MiB/12288MiB
05:41:13 | 56Gi/503Gi | 6226,MiB/12288MiB
05:41:15 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:17 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:19 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:21 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:23 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:26 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:28 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:30 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:32 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:34 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:36 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:38 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:40 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:42 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:44 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:46 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:48 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:50 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:52 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:54 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:56 | 56Gi/503Gi | 7250,MiB/12288MiB
05:41:58 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:00 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:02 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:05 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:07 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:09 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:11 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:13 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:15 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:17 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:19 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:21 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:23 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:25 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:27 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:29 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:31 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:33 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:35 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:37 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:39 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:41 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:44 | 56Gi/503Gi | 7250,MiB/12288MiB
05:42:46 | 56Gi/503Gi | 7250,MiB/12288MiB
